Nome,Semana,Link,Data,Plataforma,Formato,Engajamento,Taxa de Engajamento,Impressoes,Visualizacoes,Likes,Comentarios,Compartilhamentos,VMG
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1832407462470959340,7-09-2024,Twitter,Foto,17758,0.0437,405986.0,0.0,15326,0.0,2432.0,32514.73
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1832493918316875964,7-09-2024,Twitter,Foto,29095,0.0717,405986.0,0.0,24598,0.0,4497.0,50284.0
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1832494833669435589,7-09-2024,Twitter,Foto,17501,0.0431,405986.0,0.0,15232,0.0,2269.0,31756.38
Nikolas Ferreira,4-10 SET/24,https://www.instagram.com/reel/C_oSYLIp0yC/,7-09-2024,Instagram,Reels,1273525,0.1105,1959867.0,0.0,1217439,56086.0,0.0,1523172.33
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1832519595871101388,7-09-2024,Twitter,Vídeo,26583,0.0655,405986.0,0.0,22459,0.0,4124.0,46605.5
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1832519602133213329,7-09-2024,Twitter,Texto,11182,0.0275,405986.0,0.0,10444,0.0,738.0,20689.33
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1832519608445669698,7-09-2024,Twitter,Texto,21455,0.0528,405986.0,0.0,19685,0.0,1770.0,34222.98
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1832538148498276625,7-09-2024,Twitter,Foto,40168,0.0989,405986.0,0.0,37510,0.0,2658.0,55840.39
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1832914069050810538,8-09-2024,Twitter,Link,8077,0.0199,406035.0,0.0,7201,0.0,876.0,17976.43
Nikolas Ferreira,4-10 SET/24,https://www.tiktok.com/@nikolasferreiradm/video/7412776097072418054,9-09-2024,TikTok,Vídeo,210043,0.1313,0.0,1600000.0,196700,5287.0,8056.0,402357.36
Nikolas Ferreira,4-10 SET/24,https://www.instagram.com/reel/C_tl_sRJ1CT/,9-09-2024,Instagram,Reels,690820,0.0599,1962183.0,0.0,673171,17649.0,0.0,759189.32
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1833272845134143541,9-09-2024,Twitter,Vídeo,20002,0.0493,406085.0,0.0,16229,0.0,3773.0,38886.37
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1833292611177591048,9-09-2024,Twitter,Foto,5454,0.0134,406085.0,0.0,4758,0.0,696.0,14777.27
Nikolas Ferreira,4-10 SET/24,https://www.tiktok.com/@nikolasferreiradm/video/7413029521332407558,10-09-2024,TikTok,Vídeo,97346,0.1757,0.0,554200.0,91100,2917.0,3329.0,168275.76
Nikolas Ferreira,4-10 SET/24,https://www.tiktok.com/@nikolasferreiradm/video/7413153272535584005,10-09-2024,TikTok,Vídeo,81883,0.1705,0.0,480300.0,76900,2842.0,2141.0,147067.76
Nikolas Ferreira,4-10 SET/24,https://www.instagram.com/reel/C_vanpgppEk/,10-09-2024,Instagram,Reels,604832,0.0524,1963341.0,0.0,565990,38842.0,0.0,830225.94
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1833522040495845428,10-09-2024,Twitter,Vídeo,20763,0.0511,406134.0,0.0,17110,0.0,3653.0,39288.65
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1833570279836307870,10-09-2024,Twitter,Vídeo,9201,0.0227,406134.0,0.0,7895,0.0,1306.0,20429.21
Nikolas Ferreira,4-10 SET/24,https://www.instagram.com/reel/C_wRW4CJfa2/,10-09-2024,Instagram,Reels,597557,0.0516999999999999,1963341.0,0.0,562914,34643.0,0.0,795248.28
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1833641985099366474,10-09-2024,Twitter,Vídeo,17505,0.0431,406134.0,0.0,14466,0.0,3039.0,34119.23
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1833683894916305237,10-09-2024,Twitter,Texto,9222,0.0227,406183.0,0.0,8502,0.0,720.0,18658.12
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1833685634835218583,10-09-2024,Twitter,Texto,3779,0.0093,406183.0,0.0,3543,0.0,236.0,11679.65
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1833687717009330526,10-09-2024,Twitter,Foto,6097,0.015,406183.0,0.0,5599,0.0,498.0,14822.55
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1833690057384788437,10-09-2024,Twitter,Texto,5267,0.013,406183.0,0.0,4859,0.0,408.0,13708.85
